State,Sightseeing Place,Activity,Language Preferred,Hotel Nearby,Hotel Price (INR),Famous Food,Category
Dadra and Nagar Haveli and Daman and Diu,Beach in Dadra and Nagar Haveli and Daman and Diu,Shopping,Hindi,Young and Sons Hotel,6778,Rajasthani Laal Maas,Romantic
Dadra and Nagar Haveli and Daman and Diu,Wildlife Sanctuary in Dadra and Nagar Haveli and Daman and Diu,Boating,Marathi,Richards and Sons Hotel,7838,Seafood,Nature
Dadra and Nagar Haveli and Daman and Diu,Hill Station in Dadra and Nagar Haveli and Daman and Diu,Trekking,Konkani,Banks and Sons Hotel,3790,Prawn Curry,Historical
Dadra and Nagar Haveli and Daman and Diu,Temple in Dadra and Nagar Haveli and Daman and Diu,Boating,Punjabi,Spencer and Sons Hotel,2985,Dosa,Religious
Dadra and Nagar Haveli and Daman and Diu,Palace in Dadra and Nagar Haveli and Daman and Diu,Historical Tour,Malayalam,"Sanchez, Barnes and Weaver Hotel",4071,Prawn Curry,Religious
Dadra and Nagar Haveli and Daman and Diu,Wildlife Sanctuary in Dadra and Nagar Haveli and Daman and Diu,Boating,Hindi,"Clark, Smith and Wheeler Hotel",6448,Thali,Historical
Dadra and Nagar Haveli and Daman and Diu,Temple in Dadra and Nagar Haveli and Daman and Diu,Wildlife Safari,Konkani,"Reynolds, Frye and Sanchez Hotel",4397,Thali,Adventure
Dadra and Nagar Haveli and Daman and Diu,Backwaters in Dadra and Nagar Haveli and Daman and Diu,Boating,Marathi,"Casey, Nicholson and Thomas Hotel",4385,Dosa,Historical
Delhi,Fort in Delhi,Boating,Tamil,"Taylor, Garcia and Hart Hotel",1581,Dosa,Religious
Delhi,Beach in Delhi,Shopping,Malayalam,Williams-Vega Hotel,2040,Seafood,Nature
Delhi,Wildlife Sanctuary in Delhi,Boating,Marathi,Martinez-Marsh Hotel,4070,Prawn Curry,Nature
Delhi,Hill Station in Delhi,Wildlife Safari,Konkani,Burton PLC Hotel,7370,Thali,Religious
Delhi,Beach in Delhi,Trekking,Tamil,"Macdonald, Trujillo and Freeman Hotel",3060,Rajasthani Laal Maas,Romantic
Delhi,Palace in Delhi,Trekking,Marathi,"Williams, Reed and Williams Hotel",5421,Rajasthani Laal Maas,Religious
Delhi,Beach in Delhi,Camping,Marathi,Kirby-Davis Hotel,5197,Dosa,Romantic
Delhi,Temple in Delhi,Trekking,Marathi,Brown-Aguilar Hotel,2512,Thali,Nature
Delhi,Backwaters in Delhi,Trekking,English,Chambers Ltd Hotel,7096,Dosa,Nature
Delhi,Temple in Delhi,Boating,English,"Bruce, Gonzales and Mullins Hotel",7078,Dosa,Wildlife
Delhi,Backwaters in Delhi,Cultural Dance,Malayalam,"Stewart, Cervantes and Williams Hotel",9564,Thali,Romantic
Delhi,Backwaters in Delhi,Camping,Malayalam,Singleton Ltd Hotel,6564,Thali,Wildlife
Delhi,Temple in Delhi,Wildlife Safari,Marathi,Mclean PLC Hotel,3836,Seafood,Nature
Delhi,Hill Station in Delhi,Shopping,Konkani,Andrews-Rodriguez Hotel,7138,Rajasthani Laal Maas,Cultural
Delhi,Beach in Delhi,Boating,Punjabi,Turner-Henderson Hotel,5339,Thali,Historical
Delhi,Backwaters in Delhi,Cultural Dance,Tamil,Jones and Sons Hotel,9126,Idiyappam,Romantic
Delhi,Wildlife Sanctuary in Delhi,Trekking,Malayalam,Rose-Wright Hotel,6931,Dosa,Adventure
Delhi,Temple in Delhi,Cultural Dance,Malayalam,James-Hawkins Hotel,5515,Dosa,Nature
Delhi,Wildlife Sanctuary in Delhi,Cultural Dance,Hindi,"Jones, Murray and Larson Hotel",6344,Idiyappam,Adventure
Delhi,Beach in Delhi,Cultural Dance,Marathi,Little-Morse Hotel,3210,Thali,Wildlife
Delhi,Temple in Delhi,Historical Tour,Tamil,Butler-Johnson Hotel,8393,Rajasthani Laal Maas,Historical
Delhi,Hill Station in Delhi,Trekking,Malayalam,Wilson-Hernandez Hotel,4396,Rajasthani Laal Maas,Historical
Delhi,Backwaters in Delhi,Shopping,Tamil,Jackson-Todd Hotel,2596,Seafood,Nature
Delhi,Wildlife Sanctuary in Delhi,Wildlife Safari,English,"Freeman, Harris and Walsh Hotel",2917,Idiyappam,Wildlife
Delhi,Backwaters in Delhi,Camping,Tamil,Duran-Ramos Hotel,2400,Dosa,Wildlife
Delhi,Palace in Delhi,Shopping,Punjabi,Valencia and Sons Hotel,2480,Seafood,Religious
Delhi,Beach in Delhi,Trekking,Punjabi,"Mccullough, Garcia and Diaz Hotel",3365,Dosa,Historical
Delhi,Backwaters in Delhi,Wildlife Safari,Punjabi,"Aguilar, Cross and Anderson Hotel",8738,Thali,Historical
Delhi,Backwaters in Delhi,Shopping,Tamil,Brown-Park Hotel,8505,Seafood,Adventure
Delhi,Beach in Delhi,Boating,English,"Mann, Miller and Vaughan Hotel",4750,Rajasthani Laal Maas,Historical
Delhi,Palace in Delhi,Wildlife Safari,Malayalam,Hall Ltd Hotel,4044,Thali,Cultural
Delhi,Beach in Delhi,Historical Tour,Konkani,"Macdonald, Quinn and Sharp Hotel",9967,Rajasthani Laal Maas,Adventure
Delhi,Backwaters in Delhi,Wildlife Safari,Malayalam,"Aguirre, Thomas and Byrd Hotel",8284,Seafood,Historical
Delhi,Palace in Delhi,Trekking,Malayalam,"Salinas, Wolf and Smith Hotel",3994,Prawn Curry,Adventure
Delhi,Beach in Delhi,Trekking,Hindi,Williams Inc Hotel,1973,Rajasthani Laal Maas,Religious
Delhi,Temple in Delhi,Shopping,Malayalam,Gonzales LLC Hotel,5524,Prawn Curry,Cultural
Delhi,Fort in Delhi,Wildlife Safari,Punjabi,Benjamin Inc Hotel,3933,Idiyappam,Religious
Delhi,Backwaters in Delhi,Cultural Dance,Hindi,Adams-Lowe Hotel,4894,Seafood,Adventure
Delhi,Temple in Delhi,Camping,Marathi,"Smith, Andrews and Cruz Hotel",9728,Idiyappam,Historical
Delhi,Temple in Delhi,Wildlife Safari,English,"Mcclain, Smith and Lewis Hotel",3577,Dosa,Cultural
Delhi,Fort in Delhi,Cultural Dance,Malayalam,Walker Group Hotel,3192,Dosa,Wildlife
Delhi,Fort in Delhi,Boating,Konkani,"Smith, Martin and Gregory Hotel",9641,Dosa,Adventure
Delhi,Fort in Delhi,Trekking,Malayalam,Freeman LLC Hotel,4945,Prawn Curry,Religious
Delhi,Palace in Delhi,Trekking,Hindi,Cox-Joseph Hotel,6002,Rajasthani Laal Maas,Cultural
Delhi,Palace in Delhi,Shopping,Tamil,"Flores, Cruz and Murray Hotel",7285,Seafood,Wildlife
Delhi,Temple in Delhi,Historical Tour,Malayalam,Watts-Jones Hotel,4514,Dosa,Historical
Delhi,Wildlife Sanctuary in Delhi,Shopping,English,"Mclaughlin, Hunter and Miller Hotel",7542,Thali,Cultural
Delhi,Beach in Delhi,Historical Tour,English,"Andersen, Snyder and Morris Hotel",6081,Chole Bhature,Adventure
Delhi,Beach in Delhi,Shopping,English,Smith-Thompson Hotel,9511,Idiyappam,Adventure
Delhi,Backwaters in Delhi,Historical Tour,Malayalam,Williams and Sons Hotel,7822,Prawn Curry,Historical
Delhi,Temple in Delhi,Camping,Marathi,"Kline, Gallagher and Byrd Hotel",8730,Prawn Curry,Adventure
Delhi,Fort in Delhi,Historical Tour,English,Doyle-Carroll Hotel,4198,Chole Bhature,Cultural
Delhi,Wildlife Sanctuary in Delhi,Wildlife Safari,Malayalam,Vasquez PLC Hotel,7522,Idiyappam,Nature
Delhi,Palace in Delhi,Camping,Tamil,Frank-Stein Hotel,3762,Chole Bhature,Nature
Delhi,Temple in Delhi,Wildlife Safari,English,Smith Group Hotel,8361,Chole Bhature,Historical
Delhi,Fort in Delhi,Camping,Konkani,Holmes LLC Hotel,3299,Seafood,Cultural
Delhi,Backwaters in Delhi,Trekking,Konkani,Jarvis-Scott Hotel,8409,Idiyappam,Religious
Delhi,Wildlife Sanctuary in Delhi,Historical Tour,Tamil,"Powell, Floyd and Moore Hotel",9564,Seafood,Romantic
Delhi,Beach in Delhi,Cultural Dance,Malayalam,Bolton-Smith Hotel,1856,Prawn Curry,Historical
Delhi,Fort in Delhi,Shopping,English,Whitehead LLC Hotel,5717,Rajasthani Laal Maas,Adventure
Delhi,Wildlife Sanctuary in Delhi,Boating,Hindi,Humphrey Ltd Hotel,3646,Prawn Curry,Nature
Delhi,Hill Station in Delhi,Historical Tour,Konkani,Brown-Murphy Hotel,7582,Thali,Religious
Delhi,Beach in Delhi,Shopping,English,Nguyen Ltd Hotel,6295,Dosa,Historical
Delhi,Fort in Delhi,Shopping,Punjabi,"Smith, Carson and Jensen Hotel",1602,Chole Bhature,Adventure
Delhi,Temple in Delhi,Cultural Dance,Marathi,Leonard Inc Hotel,9096,Idiyappam,Religious
Delhi,Hill Station in Delhi,Trekking,Konkani,"Acevedo, Sharp and Rios Hotel",6272,Rajasthani Laal Maas,Wildlife
Delhi,Palace in Delhi,Historical Tour,Hindi,Davis-Webb Hotel,4835,Seafood,Wildlife
Delhi,Fort in Delhi,Wildlife Safari,English,Wilson Group Hotel,3033,Chole Bhature,Historical
Delhi,Fort in Delhi,Cultural Dance,Konkani,Lawson Group Hotel,3859,Idiyappam,Religious
Delhi,Beach in Delhi,Historical Tour,Punjabi,Kelley LLC Hotel,4056,Rajasthani Laal Maas,Nature
Delhi,Fort in Delhi,Cultural Dance,Punjabi,Snyder LLC Hotel,5919,Chole Bhature,Nature
Delhi,Backwaters in Delhi,Historical Tour,Tamil,Guzman Group Hotel,8056,Idiyappam,Wildlife
Delhi,Temple in Delhi,Trekking,Tamil,Rivera-Mooney Hotel,4729,Dosa,Wildlife
Delhi,Beach in Delhi,Cultural Dance,English,Andrews Inc Hotel,8485,Seafood,Nature
Delhi,Palace in Delhi,Trekking,English,"Kennedy, Sheppard and Gentry Hotel",3982,Thali,Cultural
Delhi,Wildlife Sanctuary in Delhi,Trekking,Punjabi,Freeman-Peterson Hotel,9986,Chole Bhature,Romantic
Delhi,Hill Station in Delhi,Boating,Tamil,Williams-Garcia Hotel,5647,Idiyappam,Cultural
Delhi,Fort in Delhi,Boating,English,"Simmons, Delgado and Barnes Hotel",4981,Dosa,Cultural
Delhi,Temple in Delhi,Cultural Dance,Marathi,"Munoz, Hill and Murillo Hotel",7742,Thali,Cultural
Delhi,Fort in Delhi,Boating,Punjabi,"Richardson, Gonzalez and Marshall Hotel",8143,Dosa,Wildlife
Delhi,Backwaters in Delhi,Cultural Dance,Hindi,Peck PLC Hotel,4888,Dosa,Nature
Delhi,Wildlife Sanctuary in Delhi,Camping,Punjabi,Rodgers and Sons Hotel,5648,Prawn Curry,Adventure
Delhi,Temple in Delhi,Wildlife Safari,English,Webster-Mckinney Hotel,1893,Prawn Curry,Adventure
Jammu and Kashmir,Temple in Jammu and Kashmir,Camping,Marathi,Navarro-Fisher Hotel,2351,Thali,Cultural
Jammu and Kashmir,Beach in Jammu and Kashmir,Boating,Malayalam,Adams PLC Hotel,7555,Idiyappam,Cultural
Jammu and Kashmir,Palace in Jammu and Kashmir,Wildlife Safari,English,"Mills, Atkins and Sawyer Hotel",7630,Thali,Cultural
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Shopping,Hindi,Manning-Reeves Hotel,2768,Thali,Adventure
Jammu and Kashmir,Hill Station in Jammu and Kashmir,Historical Tour,Hindi,"Wade, Fletcher and Green Hotel",9285,Chole Bhature,Cultural
Jammu and Kashmir,Fort in Jammu and Kashmir,Cultural Dance,Punjabi,Matthews-Black Hotel,2483,Prawn Curry,Nature
Jammu and Kashmir,Beach in Jammu and Kashmir,Wildlife Safari,Punjabi,Baker and Sons Hotel,9848,Prawn Curry,Wildlife
Jammu and Kashmir,Wildlife Sanctuary in Jammu and Kashmir,Cultural Dance,Punjabi,Hughes-Burns Hotel,2085,Chole Bhature,Adventure
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Trekking,Hindi,"Miller, Butler and Leonard Hotel",6117,Thali,Adventure
Jammu and Kashmir,Beach in Jammu and Kashmir,Trekking,Malayalam,Russell-Dorsey Hotel,8146,Dosa,Romantic
Jammu and Kashmir,Hill Station in Jammu and Kashmir,Trekking,Punjabi,"Berry, Hernandez and Beck Hotel",4999,Idiyappam,Adventure
Jammu and Kashmir,Beach in Jammu and Kashmir,Wildlife Safari,Punjabi,"Greene, Walker and Vargas Hotel",3188,Chole Bhature,Romantic
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Boating,Tamil,Davis-Perez Hotel,6583,Dosa,Adventure
Jammu and Kashmir,Hill Station in Jammu and Kashmir,Wildlife Safari,Hindi,Jimenez-Frey Hotel,4729,Thali,Romantic
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Trekking,Hindi,Blake-Stephens Hotel,8107,Prawn Curry,Adventure
Jammu and Kashmir,Temple in Jammu and Kashmir,Camping,Tamil,Santos-Jones Hotel,3302,Dosa,Cultural
Jammu and Kashmir,Wildlife Sanctuary in Jammu and Kashmir,Historical Tour,Marathi,Lee Ltd Hotel,5796,Thali,Nature
Jammu and Kashmir,Fort in Jammu and Kashmir,Trekking,English,Brown-Roach Hotel,9079,Idiyappam,Wildlife
Jammu and Kashmir,Palace in Jammu and Kashmir,Historical Tour,Marathi,Vasquez Group Hotel,4845,Dosa,Wildlife
Jammu and Kashmir,Palace in Jammu and Kashmir,Historical Tour,Hindi,Hunt PLC Hotel,3248,Chole Bhature,Romantic
Jammu and Kashmir,Temple in Jammu and Kashmir,Historical Tour,Konkani,Jimenez Group Hotel,9976,Dosa,Nature
Jammu and Kashmir,Palace in Jammu and Kashmir,Wildlife Safari,Marathi,Clarke and Sons Hotel,9200,Idiyappam,Cultural
Jammu and Kashmir,Temple in Jammu and Kashmir,Historical Tour,Malayalam,Trujillo Group Hotel,4808,Rajasthani Laal Maas,Religious
Jammu and Kashmir,Beach in Jammu and Kashmir,Historical Tour,Hindi,Cardenas-Murphy Hotel,9306,Idiyappam,Nature
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Camping,Konkani,"Gomez, Mcdonald and Ramirez Hotel",1960,Chole Bhature,Romantic
Jammu and Kashmir,Beach in Jammu and Kashmir,Camping,English,Berry-Maldonado Hotel,5687,Chole Bhature,Wildlife
Jammu and Kashmir,Fort in Jammu and Kashmir,Trekking,Marathi,"Malone, Ramirez and Shepard Hotel",7197,Dosa,Adventure
Jammu and Kashmir,Temple in Jammu and Kashmir,Cultural Dance,English,"Holt, Lawson and Crawford Hotel",7555,Seafood,Adventure
Jammu and Kashmir,Beach in Jammu and Kashmir,Boating,Marathi,Beck Ltd Hotel,9842,Seafood,Adventure
Jammu and Kashmir,Beach in Jammu and Kashmir,Historical Tour,Tamil,Bell PLC Hotel,3826,Thali,Historical
Jammu and Kashmir,Wildlife Sanctuary in Jammu and Kashmir,Cultural Dance,Tamil,Smith-Oconnell Hotel,6991,Prawn Curry,Nature
Jammu and Kashmir,Palace in Jammu and Kashmir,Cultural Dance,Malayalam,Boyer Ltd Hotel,5885,Dosa,Historical
Jammu and Kashmir,Fort in Jammu and Kashmir,Historical Tour,Marathi,King-Wyatt Hotel,4908,Thali,Cultural
Jammu and Kashmir,Wildlife Sanctuary in Jammu and Kashmir,Shopping,English,"Johnson, Lewis and Castro Hotel",1605,Seafood,Cultural
Jammu and Kashmir,Fort in Jammu and Kashmir,Camping,English,Wilson-Whitehead Hotel,4081,Idiyappam,Historical
Jammu and Kashmir,Beach in Jammu and Kashmir,Historical Tour,Konkani,Taylor-Bell Hotel,7795,Dosa,Romantic
Jammu and Kashmir,Fort in Jammu and Kashmir,Shopping,Punjabi,Jacobson-Curtis Hotel,5136,Chole Bhature,Adventure
Jammu and Kashmir,Palace in Jammu and Kashmir,Cultural Dance,Malayalam,Riley-Li Hotel,2503,Seafood,Adventure
Jammu and Kashmir,Beach in Jammu and Kashmir,Shopping,Marathi,Rose-Murphy Hotel,7572,Chole Bhature,Historical
Jammu and Kashmir,Palace in Jammu and Kashmir,Boating,Hindi,"Becker, Perez and Kelly Hotel",9153,Idiyappam,Religious
Jammu and Kashmir,Palace in Jammu and Kashmir,Wildlife Safari,Marathi,Montgomery-Garcia Hotel,9231,Seafood,Wildlife
Jammu and Kashmir,Wildlife Sanctuary in Jammu and Kashmir,Trekking,Punjabi,Schmidt and Sons Hotel,8982,Idiyappam,Cultural
Jammu and Kashmir,Beach in Jammu and Kashmir,Wildlife Safari,Konkani,Brown Group Hotel,4234,Dosa,Cultural
Jammu and Kashmir,Temple in Jammu and Kashmir,Historical Tour,Tamil,"Hicks, Solis and Woods Hotel",3399,Thali,Cultural
Jammu and Kashmir,Fort in Jammu and Kashmir,Camping,English,Gordon PLC Hotel,6727,Seafood,Wildlife
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Historical Tour,Punjabi,Franco-King Hotel,9756,Dosa,Religious
Jammu and Kashmir,Palace in Jammu and Kashmir,Shopping,Marathi,Jones PLC Hotel,2507,Thali,Historical
Jammu and Kashmir,Palace in Jammu and Kashmir,Boating,Hindi,"Norton, Berry and Rogers Hotel",2287,Idiyappam,Religious
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Shopping,Malayalam,Jackson LLC Hotel,3807,Seafood,Adventure
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Camping,Tamil,"Torres, Morales and Yates Hotel",5048,Rajasthani Laal Maas,Nature
Jammu and Kashmir,Hill Station in Jammu and Kashmir,Cultural Dance,Punjabi,Butler-Lee Hotel,9420,Idiyappam,Cultural
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Cultural Dance,Tamil,Castro PLC Hotel,9194,Thali,Cultural
Jammu and Kashmir,Fort in Jammu and Kashmir,Shopping,Konkani,Richardson-Brady Hotel,8499,Thali,Wildlife
Jammu and Kashmir,Fort in Jammu and Kashmir,Wildlife Safari,Punjabi,Johnson PLC Hotel,9278,Thali,Historical
Jammu and Kashmir,Hill Station in Jammu and Kashmir,Cultural Dance,Marathi,Contreras Group Hotel,8618,Chole Bhature,Cultural
Jammu and Kashmir,Temple in Jammu and Kashmir,Historical Tour,Konkani,Smith-Moses Hotel,8958,Dosa,Adventure
Jammu and Kashmir,Palace in Jammu and Kashmir,Wildlife Safari,Marathi,"Wong, Roach and Baker Hotel",7687,Prawn Curry,Cultural
Jammu and Kashmir,Beach in Jammu and Kashmir,Boating,Malayalam,Middleton-Castro Hotel,5858,Thali,Nature
Jammu and Kashmir,Fort in Jammu and Kashmir,Cultural Dance,Malayalam,Cox Group Hotel,3995,Seafood,Cultural
Jammu and Kashmir,Wildlife Sanctuary in Jammu and Kashmir,Camping,English,"Joseph, Gardner and Mason Hotel",7723,Rajasthani Laal Maas,Wildlife
Jammu and Kashmir,Hill Station in Jammu and Kashmir,Boating,Konkani,Austin-Riley Hotel,9018,Prawn Curry,Religious
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Boating,English,Hatfield-Thompson Hotel,2945,Prawn Curry,Nature
Jammu and Kashmir,Wildlife Sanctuary in Jammu and Kashmir,Camping,English,"Barker, Ortiz and Thompson Hotel",1717,Dosa,Nature
Jammu and Kashmir,Hill Station in Jammu and Kashmir,Cultural Dance,Malayalam,Strickland Group Hotel,9335,Rajasthani Laal Maas,Religious
Jammu and Kashmir,Temple in Jammu and Kashmir,Trekking,Konkani,"Phillips, Cook and Pacheco Hotel",3368,Chole Bhature,Historical
Jammu and Kashmir,Wildlife Sanctuary in Jammu and Kashmir,Cultural Dance,Marathi,"Gaines, Matthews and Blankenship Hotel",3372,Thali,Adventure
Jammu and Kashmir,Palace in Jammu and Kashmir,Cultural Dance,Punjabi,"Johnson, Douglas and Howard Hotel",3075,Thali,Nature
Jammu and Kashmir,Temple in Jammu and Kashmir,Cultural Dance,Konkani,"Mercado, Morris and Parker Hotel",3980,Dosa,Nature
Jammu and Kashmir,Palace in Jammu and Kashmir,Wildlife Safari,Hindi,Palmer-Parks Hotel,3704,Dosa,Adventure
Jammu and Kashmir,Fort in Jammu and Kashmir,Wildlife Safari,Punjabi,Gutierrez Ltd Hotel,4923,Rajasthani Laal Maas,Adventure
Jammu and Kashmir,Wildlife Sanctuary in Jammu and Kashmir,Historical Tour,Malayalam,"Ellis, Burns and Wright Hotel",8966,Idiyappam,Romantic
Jammu and Kashmir,Wildlife Sanctuary in Jammu and Kashmir,Boating,English,Craig Group Hotel,6720,Chole Bhature,Romantic
Jammu and Kashmir,Fort in Jammu and Kashmir,Cultural Dance,English,Lewis PLC Hotel,7368,Dosa,Nature
Jammu and Kashmir,Fort in Jammu and Kashmir,Boating,Hindi,Sanders-Stewart Hotel,6147,Prawn Curry,Historical
Jammu and Kashmir,Temple in Jammu and Kashmir,Wildlife Safari,Hindi,Williams Ltd Hotel,5631,Dosa,Religious
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Wildlife Safari,Tamil,"Smith, Gilbert and Miller Hotel",7846,Idiyappam,Adventure
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Shopping,English,"Hall, Clark and Moore Hotel",4052,Thali,Religious
Jammu and Kashmir,Palace in Jammu and Kashmir,Historical Tour,Punjabi,Lee-Jackson Hotel,3772,Idiyappam,Wildlife
Jammu and Kashmir,Temple in Jammu and Kashmir,Historical Tour,Malayalam,Bridges Ltd Hotel,3896,Idiyappam,Romantic
Jammu and Kashmir,Beach in Jammu and Kashmir,Camping,Tamil,Owens-Chan Hotel,6957,Chole Bhature,Cultural
Jammu and Kashmir,Fort in Jammu and Kashmir,Boating,Punjabi,Mata-Wilcox Hotel,9660,Rajasthani Laal Maas,Religious
Jammu and Kashmir,Hill Station in Jammu and Kashmir,Trekking,Hindi,Marshall Ltd Hotel,2063,Rajasthani Laal Maas,Wildlife
Jammu and Kashmir,Backwaters in Jammu and Kashmir,Cultural Dance,English,Williams LLC Hotel,1840,Prawn Curry,Historical
Ladakh,Backwaters in Ladakh,Trekking,Hindi,"Russo, Daniel and Chambers Hotel",6483,Rajasthani Laal Maas,Wildlife
Ladakh,Temple in Ladakh,Shopping,Hindi,Christensen-Gilbert Hotel,6736,Thali,Romantic
Ladakh,Palace in Ladakh,Wildlife Safari,Konkani,Thomas PLC Hotel,7036,Chole Bhature,Religious
Ladakh,Wildlife Sanctuary in Ladakh,Boating,Tamil,Holloway Ltd Hotel,3376,Dosa,Wildlife
Ladakh,Beach in Ladakh,Cultural Dance,Hindi,Brown and Sons Hotel,4746,Seafood,Adventure
Ladakh,Temple in Ladakh,Shopping,Punjabi,Martin-Spence Hotel,5056,Dosa,Romantic
Ladakh,Backwaters in Ladakh,Shopping,Konkani,Clark Group Hotel,4789,Idiyappam,Nature
Ladakh,Palace in Ladakh,Trekking,Hindi,Haley-Richardson Hotel,2117,Prawn Curry,Nature
Ladakh,Fort in Ladakh,Shopping,Marathi,Evans-Berg Hotel,5346,Thali,Romantic
Ladakh,Temple in Ladakh,Wildlife Safari,Hindi,Roth and Sons Hotel,1558,Idiyappam,Adventure
Ladakh,Wildlife Sanctuary in Ladakh,Shopping,Marathi,Pineda and Sons Hotel,2234,Seafood,Romantic
Ladakh,Backwaters in Ladakh,Boating,Malayalam,Beltran PLC Hotel,6065,Thali,Adventure
Ladakh,Fort in Ladakh,Wildlife Safari,Konkani,Smith-Pollard Hotel,4444,Prawn Curry,Wildlife
Ladakh,Palace in Ladakh,Wildlife Safari,Punjabi,King-Cortez Hotel,5270,Thali,Adventure
Ladakh,Backwaters in Ladakh,Boating,Punjabi,Clark-Hall Hotel,8766,Dosa,Historical
Ladakh,Palace in Ladakh,Boating,Konkani,"Frey, Anthony and Johnson Hotel",8340,Dosa,Religious
